# source, target, weight, time
1951,16528,1,1175489499
1951,16528,1,1168670426
1951,23716,1,1229792660
1951,16709,1,1229962218
1951,20189,1,1229962090
1951,20296,1,1229961831
1951,17480,1,1229962258
1952,17149,1,1190926541
1953,18005,1,1190926616
1953,17480,1,1139185418
1953,23144,1,1210216009
1953,16564,1,1137317312
1953,17291,1,1137316841
1953,18183,1,1140412856
1953,21659,1,1137203231
1954,17207,1,1190926653
1954,17316,1,1190926591
1954,16541,1,1183913293
1954,17149,1,1182616986
1954,17207,1,1182617012
1954,17316,1,1182617003
1955,17316,1,1190926584
1955,17149,1,1186835499
1955,17207,1,1186835512
1955,17316,1,1186835503
1956,18815,1,1191359114
1956,17185,1,1174659241
1956,18815,1,1178123769
1956,16589,1,1172679115
1956,19066,1,1219143803
1956,17570,1,1219144093
1956,20064,1,1175614935
1956,17760,1,1147141733
1956,20064,1,1159972819
1956,20064,1,1170638697
1956,17760,1,1182187932
1957,17994,1,1190926190
1957,17994,1,1163939592
1957,17994,1,1139326128
1958,17891,1,1190926323
1958,17295,1,1221601675
1958,18231,1,1217718647
1958,19053,1,1217090505
1958,19006,1,1173212844
1958,21924,1,1173215434
1958,21939,1,1173194684
1958,20276,1,1173212886
1958,21966,1,1173416306
1958,17891,1,1173211659
1959,17472,1,1190926468
1959,17472,1,1168395232
1959,17823,1,1229230561
1960,18244,1,1191265673
1960,18244,1,1138890606
1961,18244,1,1191265663
1961,18244,1,1175464997
1962,18298,1,1190926508
1962,18772,1,1179774525
1962,17895,1,1179776504
1962,16968,1,1179777306
1962,16997,1,1179774350
1962,16585,1,1179775443
1962,18298,1,1179774976
1962,17543,1,1180363963
1963,18298,1,1190926500
1963,18298,1,1179774976
1963,18298,1,1183574455
1964,17563,1,1190926202
1964,17563,1,1183878009
1964,16603,1,1209642843
1964,16603,1,1179824831
1964,17563,1,1213123297
1964,17563,1,1213749794
1964,17563,1,1211734242
1965,17563,1,1190667085
1965,18085,1,1183934770
1965,16860,1,1183934703
1965,16871,1,1183934786
1965,16969,1,1183934723
1965,17792,1,1183934757
1965,17235,1,1183934738
1965,18227,1,1183934747
1965,18298,1,1183934716
1966,17563,1,1190926195
1966,17791,1,1199293654
1966,20388,1,1224793981
1966,20389,1,1229990758
1966,17706,1,1177740372
1966,17563,1,1183878009
1966,17563,1,1191349473
1966,17708,1,1211909688
1966,20527,1,1181942185
1966,17706,1,1173248173
1967,18818,1,1230381984
1967,18132,1,1154154487
1967,18710,1,1144936445
1967,22720,1,1144936497
1967,22084,1,1226431658
1967,18818,1,1226431751
1967,20323,1,1192471871
1967,22249,1,1192471820
1967,18710,1,1179088742
1967,20103,1,1140810682
1967,18132,1,1144806132
1967,20114,1,1144806172
1967,20116,1,1140810713
1967,20118,1,1140810649
1967,17497,1,1186691549
1968,16528,1,1190152357
1968,20158,1,1174401596
1968,19706,1,1174402695
1968,16528,1,1174410807
1968,20432,1,1174401566
1968,18233,1,1174402063
1969,17994,1,1163939598
1969,17401,1,1219151898
1969,17994,1,1190318498
1969,18034,1,1155201932
1969,16845,1,1147450165
1969,17401,1,1162851031
1969,18105,1,1141070580
1969,18131,1,1141070757
1969,19693,1,1141070789
1969,16845,1,1141070815
1969,17880,1,1141070772
1969,18251,1,1141071064
1969,16566,1,1141070959
1969,16974,1,1141070903
1969,18034,1,1141070831
1969,17884,1,1141070892
1969,18787,1,1141070936
1969,21329,1,1141071133
1969,17032,1,1141071097
1969,18632,1,1141070950
1969,17746,1,1141070924
1969,21382,1,1141070863
1969,17347,1,1141071172
1969,19279,1,1141071040
1969,17401,1,1141071012
1969,18839,1,1141071161
1970,18819,1,1163562651
1970,18819,1,1154000986
1971,18820,1,1163802379
1971,18821,1,1163802348
1972,17864,1,1159972840
1972,17001,1,1165418873
1972,17001,1,1196131180
1972,16680,1,1141947832
1972,17864,1,1201710137
1972,16680,1,1172029485
1972,16680,1,1176827815
1972,17864,1,1176826805
1972,16680,1,1196645716
1973,17001,1,1159972783
1974,18822,1,1141121117
1975,18823,1,1140081772
1975,18043,1,1144154010
1976,18825,1,1139912711
1977,18826,1,1139151991
1977,18827,1,1139152041
1977,18832,1,1139150893
1977,18826,1,1161321494
1977,17919,1,1151607373
1977,18832,1,1151302050
1977,16969,1,1179479181
1977,17206,1,1161649065
1977,18832,1,1174658997
1978,18829,1,1137245913
1978,20017,1,1231106143
1978,20537,1,1200434785
1978,19053,1,1216355778
1979,18829,1,1137245913
1980,18829,1,1137245913
1980,18830,1,1137246019
1980,18831,1,1137246063
1980,20548,1,1225484384
1980,17810,1,1173562213
1980,20883,1,1161394269
1980,18831,1,1152868447
1980,18361,1,1160092052
1980,19072,1,1158877901
1980,17810,1,1156634684
1980,17643,1,1227110931
1980,17784,1,1216309015
1981,18829,1,1137245913
1981,20712,1,1181363880
1981,20712,1,1182789263
1982,18370,1,1139151955
1982,18832,1,1139150893
1982,18370,1,1140302166
1982,18212,1,1139193060
1982,18370,1,1139193082
1982,18832,1,1139193086
1982,18370,1,1195322531
1983,18830,1,1137246019
1983,18215,1,1138307193
1983,16711,1,1194018227
1983,18830,1,1140120040
1983,22047,1,1217795530
1983,19244,1,1217794890
1983,17565,1,1210435963
1983,21503,1,1180756694
1983,18215,1,1182527639
1983,16711,1,1137117351
1983,17716,1,1185910506
1983,17923,1,1186352879
1983,17716,1,1187469715
1983,17924,1,1187712036
1984,18830,1,1137246019
1984,21070,1,1139034604
1984,17090,1,1206517373
1984,20822,1,1184054112
1984,18435,1,1179478977
1984,22027,1,1229230418
1985,18830,1,1137246019
1986,18830,1,1137246019
1987,18833,1,1140032627
1987,19940,1,1138039867
1987,18833,1,1139952027
1987,19940,1,1183512271
1987,18833,1,1140375511
1988,18833,1,1140032627
1988,20193,1,1204297849
1988,19893,1,1198607529
1988,20567,1,1229881603
1988,17214,1,1187958801
1989,16576,1,1163862896
1990,18583,1,1137440128
1991,18834,1,1216798943
1992,18028,1,1216798912
1992,18306,1,1194017656
1992,18308,1,1140989364
1992,17216,1,1196130617
1992,17486,1,1196198656
1992,17887,1,1196787170
1992,18308,1,1138048848
1992,18103,1,1142196263
1992,18112,1,1138048830
1992,16711,1,1138047534
1992,18327,1,1138049817
1992,18550,1,1138047558
1992,16761,1,1138049041
1992,18025,1,1138048965
1992,16862,1,1138047798
1992,20232,1,1138047849
1992,18447,1,1138069851
1992,18778,1,1138048059
1992,16969,1,1138048167
1992,20780,1,1138049190
1992,17027,1,1138049255
1992,17031,1,1138049197
1992,17843,1,1138050447
1992,17064,1,1138049450
1992,17887,1,1138049478
1992,21259,1,1138048261
1992,18513,1,1138069226
1992,20404,1,1138048494
1992,17889,1,1193116073
1992,18215,1,1138069582
1992,18397,1,1138048570
1992,18306,1,1142600574
1992,18215,1,1169676412
1992,17486,1,1174631071
1992,17768,1,1174931585
1992,16639,1,1145837613
1992,16862,1,1146482336
1992,16889,1,1153528424
1992,17815,1,1186183453
1992,17741,1,1186505183
1992,16639,1,1169693770
1992,17216,1,1188166363
1992,18530,1,1188166154
1992,17916,1,1187527529
1992,18200,1,1187527319
1992,17741,1,1187547203
1992,16878,1,1187786421
1992,17045,1,1187802791
1993,18554,1,1216798877
1993,16656,1,1138050045
1993,17908,1,1138046797
1993,19653,1,1138050159
1993,16697,1,1138047660
1993,19159,1,1138047875
1993,18554,1,1168297173
1993,22182,1,1138049603
1993,19159,1,1158416883
1994,18836,1,1137123135
1995,18055,1,1142648648
1995,18055,1,1148693567
1995,18055,1,1138225306
1995,18055,1,1138384816
1995,20291,1,1162191431
1995,20291,1,1206709384
1995,18055,1,1213817764
1995,19703,1,1142626558
1995,18055,1,1182566245
1995,18055,1,1157660349
1995,16547,1,1186439161
1996,17316,1,1219249491
1996,18207,1,1137821153
1996,16934,1,1139588418
1996,18175,1,1140381826
1996,18175,1,1137203400
1997,17611,1,1219247790
1997,16807,1,1140378701
1997,19010,1,1223996530
1997,20672,1,1223996280
1997,17526,1,1176641945
1997,18421,1,1198971712
1997,19034,1,1198971745
1997,17596,1,1198971783
1997,17611,1,1198971441
1997,23445,1,1230903742
1997,21436,1,1220493571
1998,17492,1,1145705280
1998,19077,1,1144668035
1998,16596,1,1137440626
1998,18263,1,1137440642
1998,18383,1,1137496870
1998,17768,1,1137496902
1998,18956,1,1137496911
1998,18326,1,1137496940
1998,16661,1,1137496886
1998,16683,1,1137497001
1998,16727,1,1137496962
1998,18441,1,1137440734
1998,16779,1,1137497036
1998,18495,1,1137441024
1998,19318,1,1137497171
1998,16817,1,1137497164
1998,18498,1,1137497828
1998,16832,1,1137440960
1998,18279,1,1137440992
1998,21707,1,1137497074
1998,19374,1,1137496336
1998,21638,1,1137496352
1998,19101,1,1137497868
1998,21251,1,1137497203
1998,18950,1,1137496281
1998,17766,1,1137496296
1998,19062,1,1137497210
1998,16934,1,1137496256
1998,16946,1,1137468947
1998,19102,1,1137497885
1998,18169,1,1137496305
1998,21235,1,1137497364
1998,18290,1,1137496577
1998,19073,1,1137497343
1998,17095,1,1137496623
1998,18591,1,1137496604
1998,17139,1,1137497453
1998,17821,1,1137497422
1998,18292,1,1137496566
1998,17151,1,1137496584
1998,18840,1,1137497447
1998,20887,1,1137497406
1998,17967,1,1137496636
1998,21293,1,1137496770
1998,21390,1,1137496718
1998,17709,1,1137496780
1998,17297,1,1137496769
1998,22152,1,1137497570
1998,17329,1,1137496703
1998,18333,1,1137496712
1998,17390,1,1137496846
1998,17394,1,1137497622
1998,17459,1,1137497744
1998,18978,1,1137497705
1998,20059,1,1137497763
1998,16727,1,1150912632
1998,17151,1,1192479125
1998,16856,1,1137416299
1998,19905,1,1137416246
1998,18833,1,1137416221
1998,17492,1,1143983570
1999,16724,1,1164026951
1999,18605,1,1164728316
1999,16555,1,1164728325
1999,16593,1,1137181640
1999,18307,1,1137180955
1999,16724,1,1138137920
1999,18605,1,1137181066
1999,18016,1,1137375832
1999,18439,1,1137191577
1999,18153,1,1137374432
1999,19724,1,1137374445
1999,18307,1,1218206385
1999,18307,1,1218489203
1999,18307,1,1148837713
1999,18439,1,1181175491
1999,18745,1,1143902276
1999,17853,1,1177739297
1999,18307,1,1175358266
1999,16625,1,1184560788
1999,18307,1,1145641894
1999,18016,1,1145642027
1999,16625,1,1171819258
1999,18307,1,1138506869
1999,18016,1,1145160113
1999,19724,1,1148854239
1999,16724,1,1142187371
1999,18307,1,1226901362
1999,18307,1,1225282476
1999,18439,1,1225281891
1999,18030,1,1225375586
1999,16724,1,1199977351
1999,18307,1,1200166448
1999,18307,1,1202964228
1999,18745,1,1138941472
1999,18307,1,1147410636
1999,18307,1,1210350834
1999,18307,1,1162217381
1999,16593,1,1153362038
1999,16724,1,1151966803
1999,19724,1,1153362049
1999,20782,1,1153955375
1999,18030,1,1161646741
1999,17853,1,1230418637
1999,16988,1,1207918743
1999,16988,1,1208669489
1999,18307,1,1139326634
1999,17853,1,1183433280
1999,18307,1,1158673726
1999,18307,1,1160013187
1999,18439,1,1160006878
1999,17853,1,1175465726
2000,16599,1,1164038800
2001,18301,1,1164038386
2002,16628,1,1164038189
2003,17769,1,1164038462
2004,18326,1,1164037627
2005,16661,1,1164038331
2006,16661,1,1164038331
2006,16661,1,1195609759
2007,17840,1,1164038594
2008,18307,1,1164038990
2009,18116,1,1164038547
2009,18116,1,1206382554
2010,18116,1,1164038547
2011,16896,1,1164038925
2012,18841,1,1164037516
2013,16934,1,1164038873
2014,17139,1,1164037545
2015,17316,1,1164039253
2015,17316,1,1196209268
2016,17853,1,1164038076
2017,18842,1,1164047821
2017,18843,1,1164047806
2017,18839,1,1164049875
2017,18914,1,1185930100
2017,18839,1,1137113514
2017,18914,1,1141950664
2017,18839,1,1200467112
2017,18842,1,1225637239
2017,18843,1,1225637120
2017,18936,1,1225637264
2017,17347,1,1225637334
2017,18839,1,1225637300
2017,18839,1,1140108052
2017,18842,1,1149141311
2018,17795,1,1164047731
2018,20039,1,1209876265
2018,16908,1,1139739230
2018,21352,1,1148259353
2018,18124,1,1149143348
2019,18844,1,1164047556
2019,18845,1,1164047512
2019,20434,1,1153734983
2020,18639,1,1137623175
2021,18846,1,1164063373
2021,18052,1,1139962637
2022,18089,1,1143867278
2022,17729,1,1143866782
2022,16976,1,1143869179
2022,18219,1,1143867447
2022,18040,1,1143866288
2022,18864,1,1143867150
2022,17687,1,1175692197
2022,19207,1,1189007618
2022,18983,1,1194235783
2022,17021,1,1204409087
2022,18733,1,1204408914
2022,16576,1,1204409057
2022,17526,1,1204409005
2022,18323,1,1204678228
2022,20258,1,1186452224
2022,17761,1,1186366524
2022,21264,1,1154139970
2022,21867,1,1161373683
2023,18847,1,1143868446
2024,18848,1,1143869150
2024,18853,1,1143868851
2024,17377,1,1204620556
2024,16528,1,1198887537
2024,20473,1,1154140044
2025,18848,1,1143869150
2025,18848,1,1149147192
2025,18038,1,1149147221
2025,16750,1,1149147246
2025,18038,1,1202764026
2025,16750,1,1177069361
2026,18849,1,1143869043
2026,18849,1,1146363577
2026,21934,1,1186301070
2027,18268,1,1143868400
2027,19035,1,1139180997
2027,19036,1,1139180974
2027,18588,1,1137103158
2027,20153,1,1143936686
2027,19036,1,1140380418
2027,22235,1,1143047863
2027,17562,1,1179599821
2027,19036,1,1145945938
2027,22235,1,1180227333
2027,19035,1,1207717289
2027,22535,1,1213170484
2027,17562,1,1170333807
2027,18333,1,1164362047
2027,18200,1,1186023311
2027,17927,1,1187497784
2027,16589,1,1187497707
2028,18268,1,1143868356
2029,18566,1,1143868185
2030,17866,1,1143868138
2031,18271,1,1143868064
2031,18271,1,1165543791
2032,16727,1,1143868817
2032,18922,1,1190294806
2032,17149,1,1198095220
2032,16574,1,1154543061
2032,18762,1,1160599774
2032,17773,1,1200658395
2032,18140,1,1187038908
2032,17853,1,1187039025
2033,16750,1,1143867320
2033,18914,1,1137557355
2034,18850,1,1143866539
2035,18851,1,1143867410
2036,18852,1,1143870973
2037,18279,1,1143869119
2038,16868,1,1143869400
2039,18715,1,1143869517
2039,18715,1,1158912571
2039,18715,1,1143900525
2040,18854,1,1143876669
2040,18854,1,1144682300
2041,16916,1,1143868033
2041,18567,1,1173326926
2041,16916,1,1151796697
2042,18284,1,1143869466
2042,18284,1,1146480385
2042,18284,1,1158504056
2043,17018,1,1143866641
2043,17018,1,1230351456
2043,17018,1,1180826005
2044,17018,1,1143866753
2044,17018,1,1230351451
2045,17021,1,1143867899
2046,17060,1,1143868988
2047,18855,1,1143866808
2048,17102,1,1143867561
2049,18856,1,1143868720
2050,18856,1,1143868560
2051,17162,1,1143868498
2052,18857,1,1143866848
2052,20298,1,1166375723
2053,18370,1,1143868539
2053,17453,1,1217692322
2054,18214,1,1143868771
2054,18214,1,1149562885
2055,18214,1,1143868795
2056,18214,1,1143868771
2056,17600,1,1219337750
2057,18679,1,1143869707
2057,17483,1,1170921039
2057,20621,1,1212146312
2057,18402,1,1173835423
2057,18402,1,1157482801
2057,18402,1,1159292593
2057,17829,1,1186930704
2057,17790,1,1187891204
2057,17746,1,1187891295
2058,18859,1,1143866920
2059,18860,1,1143867181
2059,21404,1,1137321754
2060,18861,1,1143867038
2061,18862,1,1143867472
2061,17701,1,1171731827
2061,18824,1,1150165944
2061,18660,1,1170370362
2061,18824,1,1138053989
2061,18824,1,1160011332
2062,17822,1,1143867071
2062,17822,1,1145532738
2063,18398,1,1143868608
2064,18399,1,1143868305
2065,18238,1,1143866362
2066,18863,1,1143866393
2067,18239,1,1143868523
2068,18864,1,1143867150
2069,18864,1,1143867150
2069,18864,1,1170029691
2069,18864,1,1144379028
2070,17515,1,1143868265
2070,17515,1,1178938989
2071,17137,1,1164182606
2071,17137,1,1141331765
2071,17137,1,1144751657
2071,17137,1,1141296790
2072,17137,1,1164182589
2072,17137,1,1197914478
2072,17137,1,1144936906
2072,17137,1,1178878852
2072,17178,1,1178879039
2072,17137,1,1183393888
2073,16625,1,1146257660
2074,18705,1,1158194571
2075,16646,1,1146257725
2076,18867,1,1170561656
2076,21700,1,1170359548
2076,18128,1,1179308260
2077,18103,1,1142129951
2077,16805,1,1194236553
2077,19094,1,1196198601
2077,16603,1,1209642877
2077,17001,1,1171664794
2077,16572,1,1207245325
2077,16603,1,1171438891
2077,19612,1,1171622202
2077,16614,1,1172498446
2077,18383,1,1172587257
2077,18768,1,1171431335
2077,16629,1,1173103847
2077,17859,1,1171743276
2077,20163,1,1172218138
2077,21062,1,1172959208
2077,21918,1,1171322547
2077,18103,1,1172051673
2077,17863,1,1171754334
2077,20176,1,1171346796
2077,16715,1,1172044288
2077,19134,1,1171183033
2077,16546,1,1172040897
2077,17872,1,1171667682
2077,18607,1,1172353486
2077,20183,1,1173415930
2077,16774,1,1171148421
2077,16805,1,1172357212
2077,20197,1,1171265643
2077,17923,1,1172212007
2077,18149,1,1171957964
2077,21927,1,1171746646
2077,20959,1,1172041539
2077,18621,1,1171346207
2077,16899,1,1172054778
2077,19161,1,1171604488
2077,18623,1,1171744238
2077,16934,1,1171184145
2077,16941,1,1172501803
2077,20873,1,1171685524
2077,20874,1,1171685459
2077,20244,1,1171430149
2077,21937,1,1171696803
2077,17001,1,1171663162
2077,17034,1,1172501363
2077,20276,1,1173101814
2077,17844,1,1171438609
2077,21301,1,1172966142
2077,21950,1,1171765459
2077,21958,1,1171339891
2077,20321,1,1172493295
2077,17888,1,1172500461
2077,21082,1,1171147562
2077,19845,1,1171608002
2077,21845,1,1172143410
2077,21966,1,1173416266
2077,21086,1,1172036555
2077,19871,1,1173285436
2077,21974,1,1171684771
2077,19094,1,1171429216
2077,17692,1,1172960262
2077,17257,1,1173293550
2077,19922,1,1171170628
2077,18793,1,1171171567
2077,20426,1,1171784096
2077,21997,1,1172130405
2077,20829,1,1171280055
2077,16572,1,1171669127
2077,21186,1,1171151865
2077,20148,1,1171172161
2077,20467,1,1171432845
2077,17891,1,1171180473
2077,19084,1,1171147618
2077,21108,1,1172297877
2077,19506,1,1173191827
2077,21716,1,1173101994
2077,22021,1,1171171176
2077,18910,1,1173191747
2077,21743,1,1206513929
2077,21974,1,1208668496
2077,18383,1,1186186868
2078,18868,1,1158194740
2078,23212,1,1217097168
2079,18869,1,1142129904
2079,16862,1,1158194263
2079,18876,1,1142129883
2079,16862,1,1172486205
2080,17932,1,1158194226
2080,18872,1,1142734042
2080,17820,1,1142129831
2080,17275,1,1142130218
2080,18878,1,1142734202
2080,18109,1,1187352896
2080,19266,1,1187353029
2081,17932,1,1158194226
2081,17275,1,1142130218
2081,18716,1,1221964145
2081,19634,1,1223967764
2082,16548,1,1160097653
2083,18870,1,1142734080
2083,18050,1,1218893234
2083,18870,1,1180226815
2084,18870,1,1142734080
2085,18871,1,1158194804
2085,17095,1,1185347356
2085,17376,1,1185347362
2085,20710,1,1199659814
2085,16958,1,1199659675
2085,17072,1,1199659704
2085,17095,1,1199659846
2085,19418,1,1199659739
2085,19184,1,1199659768
2085,17376,1,1199658023
2085,20710,1,1139760625
2085,21261,1,1139742707
2085,19184,1,1139675580
2085,19418,1,1196289454
2085,19418,1,1170357547
2085,20710,1,1141818326
2085,17072,1,1172472744
2085,20710,1,1145608762
2085,17095,1,1201712023
2085,17376,1,1201711506
2085,17072,1,1147195966
2085,17072,1,1151688737
2085,20710,1,1152718718
2085,17376,1,1152714095
2085,19300,1,1158614324
2085,17156,1,1158613951
2085,23426,1,1161641042
2085,17376,1,1213750826
2085,17817,1,1217360829
2085,18313,1,1217389694
2085,20710,1,1210881675
2085,16958,1,1164685247
2085,23872,1,1154083884
2085,17095,1,1165077805
2085,17072,1,1161143902
2085,17072,1,1161290041
2085,17072,1,1177100215
2086,18873,1,1158194715
2086,17579,1,1217523279
2087,18874,1,1155051842
2087,21283,1,1138748825
2087,17826,1,1185931148
2088,18875,1,1155052219
2088,17516,1,1138672729
2088,17516,1,1139533351
2088,19009,1,1170659424
2089,18745,1,1143854443
2089,17679,1,1139389372
2089,17679,1,1139277214
2089,18423,1,1137454593
2089,18423,1,1147731572
2089,18745,1,1151855801
2089,17679,1,1165455512
2090,18745,1,1143854443
2090,17022,1,1184338145
2091,18879,1,1157934390
2091,19062,1,1140486822
2091,17096,1,1141435103
2091,17096,1,1171326033
2092,17834,1,1148859538
2093,17985,1,1155051680
2094,17531,1,1158194539
2095,18881,1,1170560795
2096,18883,1,1161675613
2096,18884,1,1223880095
2096,18885,1,1161675623
2096,18886,1,1162066525
2096,18887,1,1161675619
2096,18888,1,1161675626
2096,18890,1,1166125314
2096,18891,1,1170017005
2096,18893,1,1161675590
2096,18894,1,1164444760
2096,18895,1,1202722204
2096,18896,1,1164444718
2096,18897,1,1177836990
2096,18898,1,1179042014
2096,18899,1,1161675638
2096,18882,1,1165799560
2096,18900,1,1161675598
2096,18902,1,1182030465
2096,17892,1,1165799611
2096,18903,1,1161675653
2096,18904,1,1164619034
2096,18905,1,1192434835
2096,18906,1,1185658886
2096,18908,1,1195931180
2096,18909,1,1225660462
2096,18910,1,1163379079
2096,18911,1,1224979533
2096,19989,1,1137179956
2096,20020,1,1137179665
2096,18810,1,1173406074
2096,19989,1,1150671440
2096,22423,1,1170726484
2096,18896,1,1185228733
2096,20519,1,1230525620
2096,18909,1,1230525560
2097,18889,1,1138172610
2098,18892,1,1140486623
2098,18892,1,1136913986
2099,18901,1,1135936223
2100,17483,1,1137059965
2100,18839,1,1137294779
2101,17497,1,1141636913
2102,18331,1,1137710149
2102,18331,1,1180621275
2102,17817,1,1186412183
2103,18912,1,1164191150
2103,17920,1,1165239122
2103,18912,1,1141046157
2104,18913,1,1185818514
2104,18916,1,1198280208
2104,17486,1,1230530333
2104,19439,1,1140554136
2104,18654,1,1140553946
2104,17581,1,1196198804
2104,20242,1,1141950899
2104,18654,1,1141948177
2104,17486,1,1141948339
2104,17486,1,1226424505
2104,17649,1,1226424527
2104,18913,1,1181167897
2104,20239,1,1181163734
2104,20242,1,1181163785
2104,23236,1,1181167808
2104,21962,1,1181167856
2104,23241,1,1181134231
2104,21965,1,1181167831
2104,19439,1,1181134176
2104,23603,1,1181134398
2104,21091,1,1182773635
2104,18654,1,1181134119
2104,17374,1,1181167881
2104,17486,1,1181134133
2104,20585,1,1181134206
2104,17581,1,1190304605
2104,21962,1,1209625866
2104,18654,1,1159801701
2105,16812,1,1185930162
2105,16812,1,1218206192
2105,16812,1,1154128605
2105,18292,1,1154123149
2105,16812,1,1181702513
2105,18292,1,1181704342
2106,18915,1,1185930017
2106,20237,1,1140901699
2106,18915,1,1142781473
2106,20237,1,1181703376
2107,17871,1,1151401042
2107,16625,1,1152974230
2108,18312,1,1151400219
2108,18312,1,1167702921
2109,18917,1,1151400272
2110,18917,1,1151400297
2110,20453,1,1197237995
2110,18917,1,1148747097
2110,18917,1,1173213181
2111,18918,1,1217309816
2112,17166,1,1151400589
2113,17166,1,1151400589
2114,18919,1,1151400445
2115,17222,1,1151399996
2115,17931,1,1139799012
2115,16537,1,1161647811
2116,18920,1,1151400684
2116,21260,1,1161649228
2116,23084,1,1161649874
2117,17560,1,1170969547
2118,18921,1,1206623868
2118,20660,1,1217941240
2119,17493,1,1164221940
2120,18922,1,1190294688
2120,17320,1,1145440716
2120,17206,1,1138066646
2120,20794,1,1142621593
2120,18870,1,1139754112
2120,21321,1,1137702773
2120,18922,1,1137702743
2120,17320,1,1137702863
2120,18661,1,1161649590
2121,18922,1,1190294666
2121,18922,1,1140391942
2122,18923,1,1228031780
2123,18086,1,1217475578
2123,18924,1,1217475721
2123,18100,1,1217447150
2123,16680,1,1217475670
2123,16686,1,1217446833
2123,16710,1,1217446980
2123,16719,1,1217447046
2123,18438,1,1217447214
2123,16722,1,1217475704
2123,18023,1,1217447207
2123,16727,1,1217475555
2123,17682,1,1217447134
2123,17749,1,1217447037
2123,16829,1,1217475650
2123,18139,1,1217447042
2123,16858,1,1217446929
2123,16863,1,1217446809
2123,16931,1,1217446770
2123,18300,1,1217475502
2123,18925,1,1217447164
2123,18927,1,1217475517
2123,17716,1,1217446899
2123,18928,1,1217446959
2123,17921,1,1217447243
2123,18929,1,1217447009
2123,18930,1,1217475594
2123,17540,1,1217475623
2124,18926,1,1217446871
2125,17122,1,1138403364
2125,17780,1,1175376114
2125,16566,1,1137889567
2125,17122,1,1138070708
2125,17401,1,1209159692
2125,17415,1,1209159731
2125,19044,1,1140238734
2125,20399,1,1179243360
2125,17401,1,1179243332
2125,22693,1,1213821628
2125,17122,1,1147450357
2125,20028,1,1139343039
2125,18118,1,1208578953
2125,17034,1,1208071860
2125,17415,1,1187521145
2126,17182,1,1194142689
2126,18231,1,1217717621
2127,16721,1,1137371263
2128,17794,1,1137371267
2129,16889,1,1137371265
2130,18854,1,1137950126
2130,16634,1,1137259334
2130,16634,1,1147408961
2130,18271,1,1171941387
2130,16634,1,1153871774
2130,16634,1,1161199058
2131,18458,1,1137371410
2131,16711,1,1167419584
2131,16711,1,1139519709
2131,16711,1,1140120520
2131,16711,1,1144933572
2131,16711,1,1147412690
2132,18931,1,1207098146
2133,17601,1,1207098353
2133,17601,1,1212412327
2134,16607,1,1164259487
2134,16607,1,1183929210
2134,16998,1,1184721691
2135,16635,1,1164259513
2136,16846,1,1164259501
2137,18622,1,1164263726
2137,17407,1,1157549990
2137,18383,1,1137968064
2137,16625,1,1206539650
2137,17931,1,1196202135
2137,18383,1,1154154423
2137,16724,1,1200586851
2137,18382,1,1157489975
2137,18383,1,1142579156
2137,18405,1,1199573372
2137,18383,1,1146731164
2137,16625,1,1146731234
2137,17931,1,1146731245
2137,17794,1,1146731233
2137,17139,1,1146731218
2137,19635,1,1214768819
2137,17931,1,1226248255
2137,18383,1,1147449543
2137,18383,1,1156103482
2137,16592,1,1161647042
2137,16724,1,1161648824
2137,17750,1,1187183975
2138,18932,1,1164320634
2138,18932,1,1149148209
2139,18025,1,1217189317
2139,17707,1,1218358002
2139,18333,1,1194995947
2139,17768,1,1139588687
2139,17707,1,1139588820
2139,18495,1,1139589481
2139,18333,1,1139587878
2139,18025,1,1139661785
2139,17707,1,1221228127
2139,18025,1,1221227166
2139,18862,1,1221228026
2139,17768,1,1170847707
2139,18025,1,1141816071
2139,18025,1,1142140804
2139,17707,1,1139711200
2139,17707,1,1207861051
2139,18495,1,1207862038
2139,18025,1,1157820163
2139,17707,1,1157829480
2139,18333,1,1185230321
2139,18862,1,1185228990
2139,17060,1,1186182542
2139,16542,1,1186182434
2139,17707,1,1161199551
2140,18934,1,1217225804
2140,23153,1,1181320916
2140,21225,1,1181320766
2140,18933,1,1181320841
2140,18601,1,1181320817
2140,23515,1,1181320835
2140,23162,1,1181320960
2140,18934,1,1181320945
2140,23533,1,1181320985
2140,22299,1,1181320642
2140,21233,1,1181320823
2140,23551,1,1181320899
2140,23569,1,1181320929
2140,23570,1,1181320937
2140,23175,1,1181320826
2140,23351,1,1181320820
2140,22665,1,1181320968
2141,18171,1,1217232156
2141,18171,1,1193091383
2141,18171,1,1167910080
2141,16782,1,1144970542
2141,18171,1,1144969318
2141,18283,1,1145479388
2141,19801,1,1144965531
2141,18203,1,1145478786
2141,18337,1,1144964683
2141,18809,1,1140550243
2141,18171,1,1140554829
2141,18203,1,1196130296
2141,18171,1,1141946683
2141,18171,1,1151559204
2141,20655,1,1221625409
2141,18809,1,1204247127
2141,16782,1,1204246998
2141,18133,1,1204247177
2141,19721,1,1204247230
2141,20210,1,1204247205
2141,19733,1,1204247288
2141,16945,1,1204247245
2141,19764,1,1204247252
2141,18171,1,1204247024
2141,18283,1,1204246895
2141,18300,1,1204246963
2141,19801,1,1204247041
2141,17181,1,1204247058
2141,18203,1,1204247033
2141,19185,1,1204246986
2141,19874,1,1204247259
2141,19107,1,1204246862
2141,17322,1,1204247014
2141,18221,1,1204247294
2141,18337,1,1204247006
2141,18060,1,1204247281
